state,stateFips,countyFips,name,code,combinedName
TX,48,53,Burnet County,H1,"Burnet County,TX"
TX,48,55,Caldwell County,H1,"Caldwell County,TX"
TX,48,57,Calhoun County,H1,"Calhoun County,TX"
TX,48,59,Callahan County,H1,"Callahan County,TX"
TX,48,61,Cameron County,H1,"Cameron County,TX"
TX,48,63,Camp County,H1,"Camp County,TX"
TX,48,65,Carson County,H1,"Carson County,TX"
TX,48,67,Cass County,H1,"Cass County,TX"
TX,48,69,Castro County,H1,"Castro County,TX"
TX,48,71,Chambers County,H1,"Chambers County,TX"
TX,48,73,Cherokee County,H1,"Cherokee County,TX"
TX,48,75,Childress County,H1,"Childress County,TX"
TX,48,77,Clay County,H1,"Clay County,TX"
TX,48,79,Cochran County,H1,"Cochran County,TX"
TX,48,81,Coke County,H1,"Coke County,TX"
TX,48,83,Coleman County,H1,"Coleman County,TX"
TX,48,85,Collin County,H1,"Collin County,TX"
TX,48,87,Collingsworth County,H1,"Collingsworth County,TX"
TX,48,89,Colorado County,H1,"Colorado County,TX"
TX,48,91,Comal County,H1,"Comal County,TX"
TX,48,93,Comanche County,H1,"Comanche County,TX"
TX,48,95,Concho County,H1,"Concho County,TX"
TX,48,97,Cooke County,H1,"Cooke County,TX"
TX,48,99,Coryell County,H1,"Coryell County,TX"
TX,48,101,Cottle County,H1,"Cottle County,TX"
TX,48,103,Crane County,H1,"Crane County,TX"
TX,48,105,Crockett County,H1,"Crockett County,TX"
TX,48,107,Crosby County,H1,"Crosby County,TX"
TX,48,109,Culberson County,H1,"Culberson County,TX"
TX,48,111,Dallam County,H1,"Dallam County,TX"
TX,48,113,Dallas County,H1,"Dallas County,TX"
TX,48,115,Dawson County,H1,"Dawson County,TX"
TX,48,117,Deaf Smith County,H1,"Deaf Smith County,TX"
TX,48,119,Delta County,H1,"Delta County,TX"
TX,48,121,Denton County,H1,"Denton County,TX"
TX,48,123,DeWitt County,H1,"DeWitt County,TX"
TX,48,125,Dickens County,H1,"Dickens County,TX"
TX,48,127,Dimmit County,H1,"Dimmit County,TX"
TX,48,129,Donley County,H1,"Donley County,TX"
TX,48,131,Duval County,H1,"Duval County,TX"
TX,48,133,Eastland County,H1,"Eastland County,TX"
TX,48,135,Ector County,H1,"Ector County,TX"
TX,48,137,Edwards County,H1,"Edwards County,TX"
TX,48,139,Ellis County,H1,"Ellis County,TX"
TX,48,141,El Paso County,H1,"El Paso County,TX"
TX,48,143,Erath County,H1,"Erath County,TX"
TX,48,145,Falls County,H1,"Falls County,TX"
TX,48,147,Fannin County,H1,"Fannin County,TX"
TX,48,149,Fayette County,H1,"Fayette County,TX"
TX,48,151,Fisher County,H1,"Fisher County,TX"
TX,48,153,Floyd County,H1,"Floyd County,TX"
TX,48,155,Foard County,H1,"Foard County,TX"
TX,48,157,Fort Bend County,H1,"Fort Bend County,TX"
TX,48,159,Franklin County,H1,"Franklin County,TX"
TX,48,161,Freestone County,H1,"Freestone County,TX"
TX,48,163,Frio County,H1,"Frio County,TX"
TX,48,165,Gaines County,H1,"Gaines County,TX"
TX,48,167,Galveston County,H1,"Galveston County,TX"
TX,48,169,Garza County,H1,"Garza County,TX"
TX,48,171,Gillespie County,H1,"Gillespie County,TX"
TX,48,173,Glasscock County,H1,"Glasscock County,TX"
TX,48,175,Goliad County,H1,"Goliad County,TX"
TX,48,177,Gonzales County,H1,"Gonzales County,TX"
TX,48,179,Gray County,H1,"Gray County,TX"
TX,48,181,Grayson County,H1,"Grayson County,TX"
TX,48,183,Gregg County,H1,"Gregg County,TX"
TX,48,185,Grimes County,H1,"Grimes County,TX"
TX,48,187,Guadalupe County,H1,"Guadalupe County,TX"
TX,48,189,Hale County,H1,"Hale County,TX"
TX,48,191,Hall County,H1,"Hall County,TX"
TX,48,193,Hamilton County,H1,"Hamilton County,TX"
TX,48,195,Hansford County,H1,"Hansford County,TX"
TX,48,197,Hardeman County,H1,"Hardeman County,TX"
TX,48,199,Hardin County,H1,"Hardin County,TX"
TX,48,201,Harris County,H1,"Harris County,TX"
TX,48,203,Harrison County,H1,"Harrison County,TX"
TX,48,205,Hartley County,H1,"Hartley County,TX"
TX,48,207,Haskell County,H1,"Haskell County,TX"
TX,48,209,Hays County,H1,"Hays County,TX"
TX,48,211,Hemphill County,H1,"Hemphill County,TX"
TX,48,213,Henderson County,H1,"Henderson County,TX"
TX,48,215,Hidalgo County,H1,"Hidalgo County,TX"
TX,48,217,Hill County,H1,"Hill County,TX"
TX,48,219,Hockley County,H1,"Hockley County,TX"
TX,48,221,Hood County,H1,"Hood County,TX"
TX,48,223,Hopkins County,H1,"Hopkins County,TX"
TX,48,225,Houston County,H1,"Houston County,TX"
TX,48,227,Howard County,H1,"Howard County,TX"
TX,48,229,Hudspeth County,H1,"Hudspeth County,TX"
TX,48,231,Hunt County,H1,"Hunt County,TX"
TX,48,233,Hutchinson County,H1,"Hutchinson County,TX"
TX,48,235,Irion County,H1,"Irion County,TX"
TX,48,237,Jack County,H1,"Jack County,TX"
TX,48,239,Jackson County,H1,"Jackson County,TX"
TX,48,241,Jasper County,H1,"Jasper County,TX"
TX,48,243,Jeff Davis County,H1,"Jeff Davis County,TX"
TX,48,245,Jefferson County,H1,"Jefferson County,TX"
TX,48,247,Jim Hogg County,H1,"Jim Hogg County,TX"
TX,48,249,Jim Wells County,H1,"Jim Wells County,TX"
TX,48,251,Johnson County,H1,"Johnson County,TX"
TX,48,253,Jones County,H1,"Jones County,TX"
TX,48,255,Karnes County,H1,"Karnes County,TX"
TX,48,257,Kaufman County,H1,"Kaufman County,TX"
TX,48,259,Kendall County,H1,"Kendall County,TX"
TX,48,261,Kenedy County,H1,"Kenedy County,TX"
TX,48,263,Kent County,H1,"Kent County,TX"
TX,48,265,Kerr County,H1,"Kerr County,TX"
TX,48,267,Kimble County,H1,"Kimble County,TX"
TX,48,269,King County,H1,"King County,TX"
TX,48,271,Kinney County,H1,"Kinney County,TX"
TX,48,273,Kleberg County,H1,"Kleberg County,TX"
TX,48,275,Knox County,H1,"Knox County,TX"
TX,48,277,Lamar County,H1,"Lamar County,TX"
TX,48,279,Lamb County,H1,"Lamb County,TX"
TX,48,281,Lampasas County,H1,"Lampasas County,TX"
TX,48,283,La Salle County,H1,"La Salle County,TX"
TX,48,285,Lavaca County,H1,"Lavaca County,TX"
TX,48,287,Lee County,H1,"Lee County,TX"
TX,48,289,Leon County,H1,"Leon County,TX"
TX,48,291,Liberty County,H1,"Liberty County,TX"
TX,48,293,Limestone County,H1,"Limestone County,TX"
TX,48,295,Lipscomb County,H1,"Lipscomb County,TX"
TX,48,297,Live Oak County,H1,"Live Oak County,TX"
TX,48,299,Llano County,H1,"Llano County,TX"
TX,48,301,Loving County,H1,"Loving County,TX"
TX,48,303,Lubbock County,H1,"Lubbock County,TX"
TX,48,305,Lynn County,H1,"Lynn County,TX"
TX,48,307,McCulloch County,H1,"McCulloch County,TX"
TX,48,309,McLennan County,H1,"McLennan County,TX"
TX,48,311,McMullen County,H1,"McMullen County,TX"
TX,48,313,Madison County,H1,"Madison County,TX"
TX,48,315,Marion County,H1,"Marion County,TX"
TX,48,317,Martin County,H1,"Martin County,TX"
TX,48,319,Mason County,H1,"Mason County,TX"
TX,48,321,Matagorda County,H1,"Matagorda County,TX"
TX,48,323,Maverick County,H1,"Maverick County,TX"
TX,48,325,Medina County,H1,"Medina County,TX"
TX,48,327,Menard County,H1,"Menard County,TX"
TX,48,329,Midland County,H1,"Midland County,TX"
TX,48,331,Milam County,H1,"Milam County,TX"
TX,48,333,Mills County,H1,"Mills County,TX"
TX,48,335,Mitchell County,H1,"Mitchell County,TX"
TX,48,337,Montague County,H1,"Montague County,TX"
TX,48,339,Montgomery County,H1,"Montgomery County,TX"
TX,48,341,Moore County,H1,"Moore County,TX"
TX,48,343,Morris County,H1,"Morris County,TX"
TX,48,345,Motley County,H1,"Motley County,TX"
TX,48,347,Nacogdoches County,H1,"Nacogdoches County,TX"
TX,48,349,Navarro County,H1,"Navarro County,TX"
TX,48,351,Newton County,H1,"Newton County,TX"
TX,48,353,Nolan County,H1,"Nolan County,TX"
TX,48,355,Nueces County,H1,"Nueces County,TX"
TX,48,357,Ochiltree County,H1,"Ochiltree County,TX"
TX,48,359,Oldham County,H1,"Oldham County,TX"
TX,48,361,Orange County,H1,"Orange County,TX"
TX,48,363,Palo Pinto County,H1,"Palo Pinto County,TX"
TX,48,365,Panola County,H1,"Panola County,TX"
TX,48,367,Parker County,H1,"Parker County,TX"
TX,48,369,Parmer County,H1,"Parmer County,TX"
TX,48,371,Pecos County,H1,"Pecos County,TX"
TX,48,373,Polk County,H1,"Polk County,TX"
TX,48,375,Potter County,H1,"Potter County,TX"
TX,48,377,Presidio County,H1,"Presidio County,TX"
TX,48,379,Rains County,H1,"Rains County,TX"
TX,48,381,Randall County,H1,"Randall County,TX"
TX,48,383,Reagan County,H1,"Reagan County,TX"
TX,48,385,Real County,H1,"Real County,TX"
TX,48,387,Red River County,H1,"Red River County,TX"
TX,48,389,Reeves County,H1,"Reeves County,TX"
TX,48,391,Refugio County,H1,"Refugio County,TX"
TX,48,393,Roberts County,H1,"Roberts County,TX"
TX,48,395,Robertson County,H1,"Robertson County,TX"
TX,48,397,Rockwall County,H1,"Rockwall County,TX"
TX,48,399,Runnels County,H1,"Runnels County,TX"
TX,48,401,Rusk County,H1,"Rusk County,TX"
TX,48,403,Sabine County,H1,"Sabine County,TX"
TX,48,405,San Augustine County,H1,"San Augustine County,TX"
TX,48,407,San Jacinto County,H1,"San Jacinto County,TX"
TX,48,409,San Patricio County,H1,"San Patricio County,TX"
TX,48,411,San Saba County,H1,"San Saba County,TX"
TX,48,413,Schleicher County,H1,"Schleicher County,TX"
TX,48,415,Scurry County,H1,"Scurry County,TX"
TX,48,417,Shackelford County,H1,"Shackelford County,TX"
TX,48,419,Shelby County,H1,"Shelby County,TX"
TX,48,421,Sherman County,H1,"Sherman County,TX"
TX,48,423,Smith County,H1,"Smith County,TX"
TX,48,425,Somervell County,H1,"Somervell County,TX"
TX,48,427,Starr County,H1,"Starr County,TX"
TX,48,429,Stephens County,H1,"Stephens County,TX"
TX,48,431,Sterling County,H1,"Sterling County,TX"
TX,48,433,Stonewall County,H1,"Stonewall County,TX"
TX,48,435,Sutton County,H1,"Sutton County,TX"
TX,48,437,Swisher County,H1,"Swisher County,TX"
TX,48,439,Tarrant County,H1,"Tarrant County,TX"
TX,48,441,Taylor County,H1,"Taylor County,TX"
TX,48,443,Terrell County,H1,"Terrell County,TX"
TX,48,445,Terry County,H1,"Terry County,TX"
TX,48,447,Throckmorton County,H1,"Throckmorton County,TX"
TX,48,449,Titus County,H1,"Titus County,TX"
TX,48,451,Tom Green County,H1,"Tom Green County,TX"
TX,48,453,Travis County,H1,"Travis County,TX"
TX,48,455,Trinity County,H1,"Trinity County,TX"
TX,48,457,Tyler County,H1,"Tyler County,TX"
TX,48,459,Upshur County,H1,"Upshur County,TX"
TX,48,461,Upton County,H1,"Upton County,TX"
TX,48,463,Uvalde County,H1,"Uvalde County,TX"
TX,48,465,Val Verde County,H1,"Val Verde County,TX"
TX,48,467,Van Zandt County,H1,"Van Zandt County,TX"
TX,48,469,Victoria County,H1,"Victoria County,TX"
TX,48,471,Walker County,H1,"Walker County,TX"
TX,48,473,Waller County,H1,"Waller County,TX"
TX,48,475,Ward County,H1,"Ward County,TX"
TX,48,477,Washington County,H1,"Washington County,TX"
TX,48,479,Webb County,H1,"Webb County,TX"
TX,48,481,Wharton County,H1,"Wharton County,TX"
TX,48,483,Wheeler County,H1,"Wheeler County,TX"
TX,48,485,Wichita County,H1,"Wichita County,TX"
TX,48,487,Wilbarger County,H1,"Wilbarger County,TX"
TX,48,489,Willacy County,H1,"Willacy County,TX"
TX,48,491,Williamson County,H1,"Williamson County,TX"
TX,48,493,Wilson County,H1,"Wilson County,TX"
TX,48,495,Winkler County,H1,"Winkler County,TX"
TX,48,497,Wise County,H1,"Wise County,TX"
TX,48,499,Wood County,H1,"Wood County,TX"
TX,48,501,Yoakum County,H1,"Yoakum County,TX"
TX,48,503,Young County,H1,"Young County,TX"
TX,48,505,Zapata County,H1,"Zapata County,TX"
TX,48,507,Zavala County,H1,"Zavala County,TX"
UT,49,1,Beaver County,H1,"Beaver County,UT"
UT,49,3,Box Elder County,H1,"Box Elder County,UT"
UT,49,5,Cache County,H1,"Cache County,UT"
UT,49,7,Carbon County,H1,"Carbon County,UT"
UT,49,9,Daggett County,H1,"Daggett County,UT"
UT,49,11,Davis County,H1,"Davis County,UT"
UT,49,13,Duchesne County,H1,"Duchesne County,UT"
UT,49,15,Emery County,H1,"Emery County,UT"
UT,49,17,Garfield County,H1,"Garfield County,UT"
UT,49,19,Grand County,H1,"Grand County,UT"
UT,49,21,Iron County,H1,"Iron County,UT"
UT,49,23,Juab County,H1,"Juab County,UT"
UT,49,25,Kane County,H1,"Kane County,UT"
UT,49,27,Millard County,H1,"Millard County,UT"
UT,49,29,Morgan County,H1,"Morgan County,UT"
UT,49,31,Piute County,H1,"Piute County,UT"
UT,49,33,Rich County,H1,"Rich County,UT"
UT,49,35,Salt Lake County,H1,"Salt Lake County,UT"
UT,49,37,San Juan County,H1,"San Juan County,UT"
UT,49,39,Sanpete County,H1,"Sanpete County,UT"
UT,49,41,Sevier County,H1,"Sevier County,UT"
UT,49,43,Summit County,H1,"Summit County,UT"
UT,49,45,Tooele County,H1,"Tooele County,UT"
UT,49,47,Uintah County,H1,"Uintah County,UT"
UT,49,49,Utah County,H1,"Utah County,UT"
UT,49,51,Wasatch County,H1,"Wasatch County,UT"
UT,49,53,Washington County,H1,"Washington County,UT"
UT,49,55,Wayne County,H1,"Wayne County,UT"
UT,49,57,Weber County,H1,"Weber County,UT"
VT,50,1,Addison County,H1,"Addison County,VT"
VT,50,3,Bennington County,H1,"Bennington County,VT"
VT,50,5,Caledonia County,H1,"Caledonia County,VT"
VT,50,7,Chittenden County,H1,"Chittenden County,VT"
VT,50,9,Essex County,H1,"Essex County,VT"
VT,50,11,Franklin County,H1,"Franklin County,VT"
VT,50,13,Grand Isle County,H1,"Grand Isle County,VT"
VT,50,15,Lamoille County,H1,"Lamoille County,VT"
VT,50,17,Orange County,H1,"Orange County,VT"
VT,50,19,Orleans County,H1,"Orleans County,VT"
VT,50,21,Rutland County,H1,"Rutland County,VT"
VT,50,23,Washington County,H1,"Washington County,VT"
VT,50,25,Windham County,H1,"Windham County,VT"
VT,50,27,Windsor County,H1,"Windsor County,VT"
VA,51,1,Accomack County,H1,"Accomack County,VA"
VA,51,3,Albemarle County,H1,"Albemarle County,VA"
VA,51,5,Alleghany County,H1,"Alleghany County,VA"
VA,51,7,Amelia County,H1,"Amelia County,VA"
VA,51,9,Amherst County,H1,"Amherst County,VA"
VA,51,11,Appomattox County,H1,"Appomattox County,VA"
VA,51,13,Arlington County,H1,"Arlington County,VA"
VA,51,15,Augusta County,H1,"Augusta County,VA"
VA,51,17,Bath County,H1,"Bath County,VA"
VA,51,19,Bedford County,H1,"Bedford County,VA"
VA,51,21,Bland County,H1,"Bland County,VA"
VA,51,23,Botetourt County,H1,"Botetourt County,VA"
VA,51,25,Brunswick County,H1,"Brunswick County,VA"
VA,51,27,Buchanan County,H1,"Buchanan County,VA"
VA,51,29,Buckingham County,H1,"Buckingham County,VA"
VA,51,31,Campbell County,H1,"Campbell County,VA"
VA,51,33,Caroline County,H1,"Caroline County,VA"
VA,51,35,Carroll County,H1,"Carroll County,VA"
VA,51,36,Charles City County,H1,"Charles City County,VA"
VA,51,37,Charlotte County,H1,"Charlotte County,VA"
VA,51,41,Chesterfield County,H1,"Chesterfield County,VA"
VA,51,43,Clarke County,H1,"Clarke County,VA"
VA,51,45,Craig County,H1,"Craig County,VA"
VA,51,47,Culpeper County,H1,"Culpeper County,VA"
VA,51,49,Cumberland County,H1,"Cumberland County,VA"
VA,51,51,Dickenson County,H1,"Dickenson County,VA"
VA,51,53,Dinwiddie County,H1,"Dinwiddie County,VA"
VA,51,57,Essex County,H1,"Essex County,VA"
VA,51,59,Fairfax County,H1,"Fairfax County,VA"
VA,51,61,Fauquier County,H1,"Fauquier County,VA"
VA,51,63,Floyd County,H1,"Floyd County,VA"
VA,51,65,Fluvanna County,H1,"Fluvanna County,VA"
VA,51,67,Franklin County,H1,"Franklin County,VA"
VA,51,69,Frederick County,H1,"Frederick County,VA"
VA,51,71,Giles County,H1,"Giles County,VA"
VA,51,73,Gloucester County,H1,"Gloucester County,VA"
VA,51,75,Goochland County,H1,"Goochland County,VA"
VA,51,77,Grayson County,H1,"Grayson County,VA"
VA,51,79,Greene County,H1,"Greene County,VA"
VA,51,81,Greensville County,H1,"Greensville County,VA"
VA,51,83,Halifax County,H1,"Halifax County,VA"
VA,51,85,Hanover County,H1,"Hanover County,VA"
VA,51,87,Henrico County,H1,"Henrico County,VA"
VA,51,89,Henry County,H1,"Henry County,VA"
VA,51,91,Highland County,H1,"Highland County,VA"
VA,51,93,Isle of Wight County,H1,"Isle of Wight County,VA"
VA,51,95,James City County,H1,"James City County,VA"
VA,51,97,King and Queen County,H1,"King and Queen County,VA"
VA,51,99,King George County,H1,"King George County,VA"
VA,51,101,King William County,H1,"King William County,VA"
VA,51,103,Lancaster County,H1,"Lancaster County,VA"
VA,51,105,Lee County,H1,"Lee County,VA"
VA,51,107,Loudoun County,H1,"Loudoun County,VA"
VA,51,109,Louisa County,H1,"Louisa County,VA"
VA,51,111,Lunenburg County,H1,"Lunenburg County,VA"
VA,51,113,Madison County,H1,"Madison County,VA"
VA,51,115,Mathews County,H1,"Mathews County,VA"
VA,51,117,Mecklenburg County,H1,"Mecklenburg County,VA"
VA,51,119,Middlesex County,H1,"Middlesex County,VA"
VA,51,121,Montgomery County,H1,"Montgomery County,VA"
VA,51,125,Nelson County,H1,"Nelson County,VA"
VA,51,127,New Kent County,H1,"New Kent County,VA"
VA,51,131,Northampton County,H1,"Northampton County,VA"
VA,51,133,Northumberland County,H1,"Northumberland County,VA"
VA,51,135,Nottoway County,H1,"Nottoway County,VA"
VA,51,137,Orange County,H1,"Orange County,VA"
VA,51,139,Page County,H1,"Page County,VA"
VA,51,141,Patrick County,H1,"Patrick County,VA"
VA,51,143,Pittsylvania County,H1,"Pittsylvania County,VA"
VA,51,145,Powhatan County,H1,"Powhatan County,VA"
VA,51,147,Prince Edward County,H1,"Prince Edward County,VA"
VA,51,149,Prince George County,H1,"Prince George County,VA"
VA,51,153,Prince William County,H1,"Prince William County,VA"
VA,51,155,Pulaski County,H1,"Pulaski County,VA"
VA,51,157,Rappahannock County,H1,"Rappahannock County,VA"
VA,51,159,Richmond County,H1,"Richmond County,VA"
VA,51,161,Roanoke County,H1,"Roanoke County,VA"
VA,51,163,Rockbridge County,H1,"Rockbridge County,VA"
VA,51,165,Rockingham County,H1,"Rockingham County,VA"
VA,51,167,Russell County,H1,"Russell County,VA"
VA,51,169,Scott County,H1,"Scott County,VA"
VA,51,171,Shenandoah County,H1,"Shenandoah County,VA"
VA,51,173,Smyth County,H1,"Smyth County,VA"
VA,51,175,Southampton County,H1,"Southampton County,VA"
VA,51,177,Spotsylvania County,H1,"Spotsylvania County,VA"
VA,51,179,Stafford County,H1,"Stafford County,VA"
VA,51,181,Surry County,H1,"Surry County,VA"
VA,51,183,Sussex County,H1,"Sussex County,VA"
VA,51,185,Tazewell County,H1,"Tazewell County,VA"
VA,51,187,Warren County,H1,"Warren County,VA"
VA,51,191,Washington County,H1,"Washington County,VA"
VA,51,193,Westmoreland County,H1,"Westmoreland County,VA"
VA,51,195,Wise County,H1,"Wise County,VA"
VA,51,197,Wythe County,H1,"Wythe County,VA"
VA,51,199,York County,H1,"York County,VA"
VA,51,510,Alexandria city,C7,"Alexandria city,VA"
VA,51,515,Bedford city,C7,"Bedford city,VA"
VA,51,520,Bristol city,C7,"Bristol city,VA"
VA,51,530,Buena Vista city,C7,"Buena Vista city,VA"
VA,51,540,Charlottesville city,C7,"Charlottesville city,VA"
VA,51,550,Chesapeake city,C7,"Chesapeake city,VA"
VA,51,570,Colonial Heights city,C7,"Colonial Heights city,VA"
VA,51,580,Covington city,C7,"Covington city,VA"
VA,51,590,Danville city,C7,"Danville city,VA"
VA,51,595,Emporia city,C7,"Emporia city,VA"
VA,51,600,Fairfax city,C7,"Fairfax city,VA"
VA,51,610,Falls Church city,C7,"Falls Church city,VA"
VA,51,620,Franklin city,C7,"Franklin city,VA"
VA,51,630,Fredericksburg city,C7,"Fredericksburg city,VA"
VA,51,640,Galax city,C7,"Galax city,VA"
VA,51,650,Hampton city,C7,"Hampton city,VA"
VA,51,660,Harrisonburg city,C7,"Harrisonburg city,VA"
VA,51,670,Hopewell city,C7,"Hopewell city,VA"
VA,51,678,Lexington city,C7,"Lexington city,VA"
VA,51,680,Lynchburg city,C7,"Lynchburg city,VA"
VA,51,683,Manassas city,C7,"Manassas city,VA"
VA,51,685,Manassas Park city,C7,"Manassas Park city,VA"
VA,51,690,Martinsville city,C7,"Martinsville city,VA"
VA,51,700,Newport News city,C7,"Newport News city,VA"
VA,51,710,Norfolk city,C7,"Norfolk city,VA"
VA,51,720,Norton city,C7,"Norton city,VA"
VA,51,730,Petersburg city,C7,"Petersburg city,VA"
VA,51,735,Poquoson city,C7,"Poquoson city,VA"
VA,51,740,Portsmouth city,C7,"Portsmouth city,VA"
VA,51,750,Radford city,C7,"Radford city,VA"
VA,51,760,Richmond city,C7,"Richmond city,VA"
VA,51,770,Roanoke city,C7,"Roanoke city,VA"
VA,51,775,Salem city,C7,"Salem city,VA"
VA,51,790,Staunton city,C7,"Staunton city,VA"
VA,51,800,Suffolk city,C7,"Suffolk city,VA"
VA,51,810,Virginia Beach city,C7,"Virginia Beach city,VA"
VA,51,820,Waynesboro city,C7,"Waynesboro city,VA"
VA,51,830,Williamsburg city,C7,"Williamsburg city,VA"
VA,51,840,Winchester city,C7,"Winchester city,VA"
WA,53,1,Adams County,H1,"Adams County,WA"
WA,53,3,Asotin County,H1,"Asotin County,WA"
WA,53,5,Benton County,H1,"Benton County,WA"
WA,53,7,Chelan County,H1,"Chelan County,WA"
WA,53,9,Clallam County,H1,"Clallam County,WA"
WA,53,11,Clark County,H1,"Clark County,WA"
WA,53,13,Columbia County,H1,"Columbia County,WA"
WA,53,15,Cowlitz County,H1,"Cowlitz County,WA"
WA,53,17,Douglas County,H1,"Douglas County,WA"
WA,53,19,Ferry County,H1,"Ferry County,WA"
WA,53,21,Franklin County,H1,"Franklin County,WA"
WA,53,23,Garfield County,H1,"Garfield County,WA"
WA,53,25,Grant County,H1,"Grant County,WA"
WA,53,27,Grays Harbor County,H1,"Grays Harbor County,WA"
WA,53,29,Island County,H1,"Island County,WA"
WA,53,31,Jefferson County,H1,"Jefferson County,WA"
WA,53,33,King County,H1,"King County,WA"
WA,53,35,Kitsap County,H1,"Kitsap County,WA"
WA,53,37,Kittitas County,H1,"Kittitas County,WA"
WA,53,39,Klickitat County,H1,"Klickitat County,WA"
WA,53,41,Lewis County,H1,"Lewis County,WA"
WA,53,43,Lincoln County,H1,"Lincoln County,WA"
WA,53,45,Mason County,H1,"Mason County,WA"
WA,53,47,Okanogan County,H1,"Okanogan County,WA"
WA,53,49,Pacific County,H1,"Pacific County,WA"
WA,53,51,Pend Oreille County,H1,"Pend Oreille County,WA"
WA,53,53,Pierce County,H1,"Pierce County,WA"
WA,53,55,San Juan County,H1,"San Juan County,WA"
WA,53,57,Skagit County,H1,"Skagit County,WA"
WA,53,59,Skamania County,H1,"Skamania County,WA"
WA,53,61,Snohomish County,H1,"Snohomish County,WA"
WA,53,63,Spokane County,H1,"Spokane County,WA"
WA,53,65,Stevens County,H1,"Stevens County,WA"
WA,53,67,Thurston County,H1,"Thurston County,WA"
WA,53,69,Wahkiakum County,H1,"Wahkiakum County,WA"
WA,53,71,Walla Walla County,H1,"Walla Walla County,WA"
WA,53,73,Whatcom County,H1,"Whatcom County,WA"
WA,53,75,Whitman County,H1,"Whitman County,WA"
WA,53,77,Yakima County,H1,"Yakima County,WA"
WV,54,1,Barbour County,H1,"Barbour County,WV"
WV,54,3,Berkeley County,H1,"Berkeley County,WV"
WV,54,5,Boone County,H1,"Boone County,WV"
WV,54,7,Braxton County,H1,"Braxton County,WV"
WV,54,9,Brooke County,H1,"Brooke County,WV"
WV,54,11,Cabell County,H1,"Cabell County,WV"
WV,54,13,Calhoun County,H1,"Calhoun County,WV"
WV,54,15,Clay County,H1,"Clay County,WV"
WV,54,17,Doddridge County,H1,"Doddridge County,WV"
WV,54,19,Fayette County,H1,"Fayette County,WV"
WV,54,21,Gilmer County,H1,"Gilmer County,WV"
WV,54,23,Grant County,H1,"Grant County,WV"
WV,54,25,Greenbrier County,H1,"Greenbrier County,WV"
WV,54,27,Hampshire County,H1,"Hampshire County,WV"
WV,54,29,Hancock County,H1,"Hancock County,WV"
WV,54,31,Hardy County,H1,"Hardy County,WV"
WV,54,33,Harrison County,H1,"Harrison County,WV"
WV,54,35,Jackson County,H1,"Jackson County,WV"
WV,54,37,Jefferson County,H1,"Jefferson County,WV"
WV,54,39,Kanawha County,H1,"Kanawha County,WV"
WV,54,41,Lewis County,H1,"Lewis County,WV"
WV,54,43,Lincoln County,H1,"Lincoln County,WV"
WV,54,45,Logan County,H1,"Logan County,WV"
WV,54,47,McDowell County,H1,"McDowell County,WV"
WV,54,49,Marion County,H1,"Marion County,WV"
WV,54,51,Marshall County,H1,"Marshall County,WV"
WV,54,53,Mason County,H1,"Mason County,WV"
WV,54,55,Mercer County,H1,"Mercer County,WV"
WV,54,57,Mineral County,H1,"Mineral County,WV"
WV,54,59,Mingo County,H1,"Mingo County,WV"
WV,54,61,Monongalia County,H1,"Monongalia County,WV"
WV,54,63,Monroe County,H1,"Monroe County,WV"
WV,54,65,Morgan County,H1,"Morgan County,WV"
WV,54,67,Nicholas County,H1,"Nicholas County,WV"
WV,54,69,Ohio County,H1,"Ohio County,WV"
WV,54,71,Pendleton County,H1,"Pendleton County,WV"
WV,54,73,Pleasants County,H1,"Pleasants County,WV"
WV,54,75,Pocahontas County,H1,"Pocahontas County,WV"
WV,54,77,Preston County,H1,"Preston County,WV"
WV,54,79,Putnam County,H1,"Putnam County,WV"
WV,54,81,Raleigh County,H1,"Raleigh County,WV"
WV,54,83,Randolph County,H1,"Randolph County,WV"
WV,54,85,Ritchie County,H1,"Ritchie County,WV"
WV,54,87,Roane County,H1,"Roane County,WV"
WV,54,89,Summers County,H1,"Summers County,WV"
WV,54,91,Taylor County,H1,"Taylor County,WV"
WV,54,93,Tucker County,H1,"Tucker County,WV"
WV,54,95,Tyler County,H1,"Tyler County,WV"
WV,54,97,Upshur County,H1,"Upshur County,WV"
WV,54,99,Wayne County,H1,"Wayne County,WV"
WV,54,101,Webster County,H1,"Webster County,WV"
WV,54,103,Wetzel County,H1,"Wetzel County,WV"
WV,54,105,Wirt County,H1,"Wirt County,WV"
WV,54,107,Wood County,H1,"Wood County,WV"
WV,54,109,Wyoming County,H1,"Wyoming County,WV"
WI,55,1,Adams County,H1,"Adams County,WI"
WI,55,3,Ashland County,H1,"Ashland County,WI"
WI,55,5,Barron County,H1,"Barron County,WI"
WI,55,7,Bayfield County,H1,"Bayfield County,WI"
WI,55,9,Brown County,H1,"Brown County,WI"
WI,55,11,Buffalo County,H1,"Buffalo County,WI"
WI,55,13,Burnett County,H1,"Burnett County,WI"
WI,55,15,Calumet County,H1,"Calumet County,WI"
WI,55,17,Chippewa County,H1,"Chippewa County,WI"
WI,55,19,Clark County,H1,"Clark County,WI"
WI,55,21,Columbia County,H1,"Columbia County,WI"
WI,55,23,Crawford County,H1,"Crawford County,WI"
WI,55,25,Dane County,H1,"Dane County,WI"
