name	total	density	dem	gop
"Hanson County, South Dakota"	"3,331"	7.67	0.211366	0.746261
"Haralson County, Georgia"	"28,780"	102	0.130247	0.846426
"Hardee County, Florida"	"27,731"	43.48	0.283358	0.691303
"Hardeman County, Tennessee"	"27,253"	40.81	0.451634	0.531487
"Hardeman County, Texas"	"4,139"	5.95	0.164792	0.798809
"Hardin County, Tennessee"	"26,026"	45.08	0.163031	0.805307
"Hardin County, Illinois"	"4,320"	24.33	0.196437	0.773558
"Hardin County, Ohio"	"32,058"	68.15	0.238888	0.710921
"Hardin County, Texas"	"54,635"	61.35	0.122057	0.860857
"Hardin County, Kentucky"	"105,543"	169.34	0.323429	0.625565
"Hardin County, Iowa"	"17,534"	30.8	0.329336	0.621038
"Harding County, New Mexico"	695	0.33	0.296015	0.590133
"Harding County, South Dakota"	"1,255"	0.47	0.049415	0.902471
"Hardy County, West Virginia"	"14,025"	24.09	0.207406	0.754567
"Harford County, Maryland"	"244,826"	560.13	0.352613	0.597799
"Harlan County, Nebraska"	"3,423"	6.18	0.138432	0.823009
"Harlan County, Kentucky"	"29,278"	62.85	0.127699	0.849684
"Harmon County, Oklahoma"	"2,922"	5.44	0.229744	0.732308
"Harnett County, North Carolina"	"114,678"	192.74	0.365966	0.606785
"Harney County, Oregon"	"7,422"	0.73	0.177143	0.754286
"Harper County, Oklahoma"	"3,685"	3.55	0.088215	0.880135
"Harper County, Kansas"	"6,034"	7.53	0.154397	0.775965
"Harris County, Georgia"	"32,024"	69.04	0.249024	0.727855
"Harris County, Texas"	"4,092,459"	"2,402.41"	0.542235	0.418271
"Harrison County, Kentucky"	"18,846"	61.52	0.261255	0.699125
"Harrison County, Texas"	"65,631"	72.93	0.270445	0.709756
"Harrison County, Indiana"	"39,364"	81.24	0.257772	0.701263
"Harrison County, West Virginia"	"69,099"	166.1	0.275405	0.670554
"Harrison County, Missouri"	"8,957"	12.4	0.155894	0.805269
"Harrison County, Mississippi"	"187,105"	325.97	0.333124	0.6397
"Harrison County, Iowa"	"14,928"	21.42	0.287747	0.663052
"Harrison County, Ohio"	"15,864"	39.43	0.239074	0.721823
"Harrisonburg city, Virginia"	"48,914"	"2,808.23"	0.570847	0.35223
"Hart County, Kentucky"	"18,199"	44.16	0.238259	0.732681
"Hart County, Georgia"	"25,213"	108.49	0.256326	0.722933
"Hartford County, Connecticut"	"894,014"	"1,216.19"	0.585616	0.370503
"Hartley County, Texas"	"6,062"	4.15	0.088432	0.887918
"Harvey County, Kansas"	"34,684"	64.26	0.344292	0.584801
"Haskell County, Texas"	"5,899"	6.53	0.177904	0.794901
"Haskell County, Oklahoma"	"12,769"	22.15	0.186312	0.780946
"Haskell County, Kansas"	"4,256"	7.37	0.175385	0.777692
"Hawaii County, Hawaii"	"185,079"	45.94	0.63606	0.269791
"Hawkins County, Tennessee"	"56,833"	116.71	0.169228	0.802696
"Hayes County, Nebraska"	967	1.36	0.058824	0.923529
"Hays County, Texas"	"157,107"	231.73	0.463019	0.47159
"Haywood County, Tennessee"	"18,787"	35.24	0.54279	0.44109
"Haywood County, North Carolina"	"59,036"	106.62	0.345338	0.624884
"Heard County, Georgia"	"11,834"	39.98	0.176652	0.801236
"Hemphill County, Texas"	"3,807"	4.2	0.107291	0.865442
"Hempstead County, Arkansas"	"22,609"	31.08	0.33949	0.628723
"Henderson County, Tennessee"	"27,769"	53.39	0.176563	0.798073
"Henderson County, Kentucky"	"46,250"	105.92	0.340595	0.617459
"Henderson County, North Carolina"	"106,740"	286.11	0.346136	0.625506
"Henderson County, Illinois"	"7,331"	19.35	0.330747	0.618678
"Henderson County, Texas"	"78,532"	89.88	0.189215	0.789616
"Hendricks County, Indiana"	"145,448"	357.44	0.300234	0.642138
"Hendry County, Florida"	"39,140"	33.95	0.415091	0.557536
"Hennepin County, Minnesota"	"1,152,425"	"2,081.73"	0.638202	0.285096
"Henrico County, Virginia"	"306,935"	"1,313.39"	0.577992	0.368435
"Henry County, Georgia"	"203,922"	633.05	0.509012	0.465549
"Henry County, Virginia"	"54,151"	141.63	0.341213	0.63286
"Henry County, Iowa"	"20,145"	46.38	0.311975	0.620719
"Henry County, Illinois"	"50,486"	61.34	0.364601	0.57618
"Henry County, Missouri"	"22,272"	31.96	0.239066	0.717605
"Henry County, Ohio"	"28,215"	67.82	0.269914	0.668276
"Henry County, Tennessee"	"32,330"	57.52	0.237526	0.735858
"Henry County, Kentucky"	"15,416"	53.85	0.255951	0.692243
"Henry County, Alabama"	"17,302"	30.8	0.285144	0.701385
"Henry County, Indiana"	"49,462"	126.22	0.255243	0.692154
"Herkimer County, New York"	"64,519"	45.71	0.300441	0.645645
"Hernando County, Florida"	"172,778"	365.64	0.338929	0.628784
"Hertford County, North Carolina"	"24,669"	69.87	0.681782	0.30505
"Hettinger County, North Dakota"	"2,477"	2.19	0.133228	0.818398
"Hickman County, Kentucky"	"4,902"	20.23	0.208159	0.768197
"Hickman County, Tennessee"	"24,690"	40.31	0.234862	0.732414
"Hickory County, Missouri"	"9,627"	24.12	0.215391	0.750265
"Hidalgo County, Texas"	"774,769"	493.21	0.686392	0.280987
"Hidalgo County, New Mexico"	"4,894"	1.42	0.424837	0.493464
"Highland County, Virginia"	"2,321"	5.59	0.266715	0.688713
"Highland County, Ohio"	"43,589"	78.81	0.201549	0.762846
"Highlands County, Florida"	"98,786"	97.17	0.326855	0.647283
"Hill County, Texas"	"35,089"	36.59	0.19642	0.780645
"Hill County, Montana"	"16,096"	5.55	0.370254	0.542934
"Hillsborough County, New Hampshire"	"400,721"	457.37	0.472833	0.474846
"Hillsborough County, Florida"	"1,229,226"	"1,204.87"	0.514933	0.446884
"Hillsdale County, Michigan"	"46,688"	78.06	0.241398	0.708954
"Hinds County, Mississippi"	"245,285"	282.02	0.709251	0.272232
"Hinsdale County, Colorado"	843	0.75	0.334465	0.575552
"Hitchcock County, Nebraska"	"2,908"	4.1	0.109722	0.844444
"Hocking County, Ohio"	"29,380"	69.73	0.296731	0.661872
"Hockley County, Texas"	"22,935"	25.25	0.172617	0.795523
"Hodgeman County, Kansas"	"1,916"	2.23	0.12326	0.83996
"Hoke County, North Carolina"	"46,952"	120.16	0.538354	0.4301
"Holmes County, Ohio"	"42,366"	100.27	0.163171	0.792571
"Holmes County, Mississippi"	"19,198"	25.37	0.826118	0.163378
"Holmes County, Florida"	"19,927"	41.62	0.100165	0.878909
"Holt County, Missouri"	"4,912"	10.62	0.147359	0.820273
"Holt County, Nebraska"	"10,435"	4.33	0.10484	0.858606
"Honolulu County, Hawaii"	"953,207"	"1,586.71"	0.614786	0.316071
"Hood County, Texas"	"51,182"	121.68	0.153178	0.818032
"Hood River County, Oregon"	"22,346"	42.81	0.612443	0.310411
"Hooker County, Nebraska"	736	1.02	0.096618	0.857488
"Hopewell city, Virginia"	"22,591"	"2,197.95"	0.526539	0.433207
"Hopkins County, Texas"	"35,161"	45.83	0.186109	0.794301
"Hopkins County, Kentucky"	"46,920"	86.57	0.212054	0.751636
"Horry County, South Carolina"	"269,291"	237.49	0.295021	0.673229
"Hot Spring County, Arkansas"	"32,923"	53.52	0.26551	0.690055
"Hot Springs County, Wyoming"	"4,812"	2.4	0.157791	0.764892
"Houghton County, Michigan"	"36,628"	36.3	0.385201	0.542469
"Houston County, Texas"	"23,732"	19.28	0.238256	0.74741
"Houston County, Minnesota"	"19,027"	34.47	0.394199	0.534094
"Houston County, Alabama"	"101,547"	175.13	0.25094	0.727266
"Houston County, Georgia"	"139,900"	372.53	0.377105	0.593546
"Houston County, Tennessee"	"8,426"	42.07	0.273302	0.688784
"Howard County, Texas"	"35,012"	38.87	0.203405	0.763346
"Howard County, Iowa"	"9,566"	20.21	0.371422	0.579321
"Howard County, Nebraska"	"6,274"	11.02	0.183908	0.772143
"Howard County, Indiana"	"82,752"	282.38	0.305137	0.644148
"Howard County, Maryland"	"287,085"	"1,144.95"	0.640761	0.305954
"Howard County, Arkansas"	"13,789"	23.43	0.291325	0.680837
"Howard County, Missouri"	"10,144"	21.87	0.263657	0.675531
"Howell County, Missouri"	"40,400"	43.57	0.165375	0.797473
"Hubbard County, Minnesota"	"20,428"	22.07	0.300446	0.636348
"Hudson County, New Jersey"	"634,266"	"13,731.37"	0.744595	0.226461
"Hudspeth County, Texas"	"3,476"	0.76	0.371986	0.577497
"Huerfano County, Colorado"	"6,711"	4.22	0.432397	0.497084
"Hughes County, Oklahoma"	"14,003"	17.4	0.212376	0.748508
"Hughes County, South Dakota"	"17,022"	22.95	0.299645	0.63306
"Humboldt County, Iowa"	"9,815"	22.6	0.24856	0.708126
"Humboldt County, Nevada"	"16,528"	1.71	0.215452	0.702783
"Humboldt County, California"	"134,623"	37.73	0.58259	0.323552
"Humphreys County, Mississippi"	"9,375"	22.4	0.736871	0.256738
"Humphreys County, Tennessee"	"18,538"	34.91	0.275529	0.690293
"Hunt County, Texas"	"86,129"	102.5	0.202052	0.765304
"Hunterdon County, New Jersey"	"128,349"	300.01	0.407994	0.546386
"Huntingdon County, Pennsylvania"	"45,913"	52.49	0.23015	0.737023
"Huntington County, Indiana"	"37,124"	97.02	0.219482	0.729248
"Huron County, Michigan"	"33,118"	39.63	0.288932	0.670684
"Huron County, Ohio"	"59,626"	121.32	0.290975	0.654693
"Hutchinson County, Texas"	"22,150"	24.96	0.105095	0.866232
"Hutchinson County, South Dakota"	"7,343"	9.03	0.205646	0.747994
"Hyde County, North Carolina"	"5,810"	9.48	0.42059	0.560933
"Hyde County, South Dakota"	"1,420"	1.65	0.181159	0.786957
"Iberia Parish, Louisiana"	"73,240"	127.57	0.329636	0.644081
"Iberville Parish, Louisiana"	"33,387"	53.97	0.518856	0.456274
"Ida County, Iowa"	"7,089"	16.43	0.220613	0.739554
"Idaho County, Idaho"	"16,267"	1.92	0.145446	0.783291
"Imperial County, California"	"174,528"	41.79	0.681828	0.270532
"Independence County, Arkansas"	"36,647"	47.97	0.214089	0.738302
"Indian River County, Florida"	"138,028"	274.48	0.36293	0.607833
"Indiana County, Pennsylvania"	"88,880"	107.47	0.303965	0.660517
"Ingham County, Michigan"	"280,895"	505.1	0.608834	0.332294
"Inyo County, California"	"18,546"	1.82	0.394572	0.531266
"Ionia County, Michigan"	"63,905"	111.86	0.311258	0.621074
"Iosco County, Michigan"	"25,887"	47.14	0.325418	0.625066
"Iowa County, Wisconsin"	"23,687"	31.06	0.550111	0.396684
"Iowa County, Iowa"	"16,355"	27.89	0.3493	0.590852
"Iredell County, North Carolina"	"159,437"	277.85	0.302761	0.670953
"Irion County, Texas"	"1,599"	1.52	0.118421	0.868421
"Iron County, Michigan"	"11,817"	10.13	0.339086	0.621827
"Iron County, Wisconsin"	"5,916"	7.8	0.36612	0.601093
"Iron County, Missouri"	"10,630"	19.32	0.219014	0.744836
"Iron County, Utah"	"46,163"	14	0.137033	0.652924
"Iroquois County, Illinois"	"29,718"	26.6	0.193144	0.752766
"Irwin County, Georgia"	"9,538"	26.92	0.243236	0.740913
"Isabella County, Michigan"	"70,311"	122.78	0.449968	0.486821
"Isanti County, Minnesota"	"37,816"	86.77	0.270946	0.653174
"Island County, Washington"	"78,506"	376.62	0.489476	0.430383
"Isle of Wight County, Virginia"	"35,270"	111.75	0.37464	0.584493
"Issaquena County, Mississippi"	"1,406"	3.4	0.565093	0.426323
"Itasca County, Minnesota"	"45,058"	16.89	0.381184	0.5463
"Itawamba County, Mississippi"	"23,401"	43.92	0.114179	0.870355
"Izard County, Arkansas"	"13,696"	23.59	0.205893	0.749073
"Jack County, Texas"	"9,044"	9.93	0.09404	0.890386
"Jackson County, West Virginia"	"29,211"	62.91	0.218698	0.739924
"Jackson County, Illinois"	"60,218"	103.1	0.474071	0.444286
"Jackson County, Oregon"	"203,206"	73	0.419601	0.511451
"Jackson County, Oklahoma"	"26,446"	32.95	0.188701	0.764668
"Jackson County, Ohio"	"33,225"	79.05	0.237329	0.72649
"Jackson County, Alabama"	"53,227"	49.38	0.176233	0.800722
"Jackson County, Georgia"	"60,485"	178.07	0.16517	0.804006
"Jackson County, Kansas"	"13,462"	20.51	0.259997	0.678889
"Jackson County, Kentucky"	"13,494"	39.09	0.087684	0.889394
"Jackson County, Mississippi"	"139,668"	193.24	0.287848	0.68633
"Jackson County, Tennessee"	"11,638"	37.75	0.253879	0.726107
"Jackson County, North Carolina"	"40,271"	82.06	0.420129	0.539102
"Jackson County, Minnesota"	"10,266"	14.6	0.273611	0.661838
"Jackson County, Colorado"	"1,394"	0.86	0.198376	0.728538
"Jackson County, South Dakota"	"3,031"	1.63	0.294977	0.659361
"Jackson County, Missouri"	"674,158"	"1,115.30"	0.556762	0.390314
"Jackson County, Florida"	"49,746"	54.2	0.303996	0.677763
"Jackson County, Arkansas"	"17,997"	28.39	0.310819	0.640487
"Jackson County, Iowa"	"19,848"	31.21	0.376029	0.570463
"Jackson County, Michigan"	"160,248"	228.38	0.370794	0.57201
"Jackson County, Wisconsin"	"20,449"	20.7	0.415236	0.533254
"Jackson County, Texas"	"14,075"	16.97	0.171374	0.80872
"Jackson County, Indiana"	"42,376"	83.2	0.219199	0.733345
"Jackson Parish, Louisiana"	"16,274"	28.59	0.286576	0.692524
"James City County, Virginia"	"67,009"	470.45	0.446709	0.498023
"Jasper County, Iowa"	"36,842"	50.44	0.378568	0.562207
"Jasper County, Georgia"	"13,900"	37.75	0.256649	0.72357
"Jasper County, Indiana"	"33,478"	59.82	0.249719	0.703773
"Jasper County, Missouri"	"117,404"	183.88	0.219286	0.727661
"Jasper County, Mississippi"	"17,062"	25.23	0.515706	0.476145
"Jasper County, Texas"	"35,710"	38.04	0.193394	0.7923
"Jasper County, South Carolina"	"24,777"	37.81	0.547904	0.429094
"Jasper County, Illinois"	"9,698"	19.61	0.181034	0.778409
"Jay County, Indiana"	"21,253"	55.36	0.237252	0.715524
"Jeff Davis County, Texas"	"2,342"	1.03	0.359149	0.590638
"Jeff Davis County, Georgia"	"15,068"	45.56	0.177049	0.806052
"Jefferson County, Oregon"	"21,720"	12.2	0.325896	0.60142
"Jefferson County, Idaho"	"26,140"	23.9	0.085084	0.73542
"Jefferson County, Oklahoma"	"6,472"	8.53	0.15565	0.812367
"Jefferson County, Indiana"	"32,428"	89.92	0.321299	0.634277
"Jefferson County, Wisconsin"	"83,686"	150.39	0.391244	0.55309
"Jefferson County, Illinois"	"38,827"	67.98	0.2621	0.694553
"Jefferson County, Georgia"	"16,930"	32.16	0.549322	0.440871
"Jefferson County, Kansas"	"19,126"	35.91	0.304625	0.627162
"Jefferson County, Ohio"	"69,709"	170.72	0.302527	0.65935
"Jefferson County, Texas"	"252,273"	287.89	0.485377	0.49023
"Jefferson County, Washington"	"29,872"	16.56	0.624677	0.297811
"Jefferson County, Tennessee"	"51,407"	187.56	0.183742	0.777088
"Jefferson County, Mississippi"	"7,726"	14.86	0.864732	0.126717
"Jefferson County, Kentucky"	"741,096"	"1,948.12"	0.540918	0.407503
"Jefferson County, West Virginia"	"53,498"	255.2	0.393968	0.547507
"Jefferson County, Missouri"	"218,733"	333.12	0.297691	0.650879
"Jefferson County, Montana"	"11,406"	6.89	0.302219	0.627238
"Jefferson County, Iowa"	"16,843"	38.67	0.462692	0.467192
"Jefferson County, Arkansas"	"77,435"	88.93	0.612117	0.359421
"Jefferson County, Florida"	"14,761"	24.68	0.462898	0.514331
"Jefferson County, Nebraska"	"7,547"	13.24	0.242274	0.695918
"Jefferson County, Alabama"	"658,466"	592.53	0.522493	0.450221
"Jefferson County, Pennsylvania"	"45,200"	69.28	0.185273	0.783408
"Jefferson County, Colorado"	"534,543"	699.47	0.490697	0.420746
"Jefferson County, New York"	"116,229"	91.62	0.358667	0.582173
"Jefferson Davis County, Mississippi"	"12,487"	30.57	0.596441	0.395382
"Jefferson Davis Parish, Louisiana"	"31,594"	48.51	0.215732	0.75471
"Jefferson Parish, Louisiana"	"432,552"	"1,463.15"	0.405429	0.552914
"Jenkins County, Georgia"	"8,340"	24.02	0.365194	0.623599
"Jennings County, Indiana"	"28,525"	75.75	0.212686	0.739721
"Jerauld County, South Dakota"	"2,071"	3.94	0.273009	0.670114
"Jerome County, Idaho"	"22,374"	37.47	0.198463	0.68876
"Jersey County, Illinois"	"22,985"	62.24	0.245027	0.709231
"Jessamine County, Kentucky"	"48,586"	282.29	0.263782	0.664348
"Jewell County, Kansas"	"3,077"	3.38	0.121376	0.811868
"Jim Hogg County, Texas"	"5,300"	4.66	0.77159	0.202926
"Jim Wells County, Texas"	"40,838"	47.21	0.541714	0.43828
"Jo Daviess County, Illinois"	"22,678"	37.73	0.398318	0.546927
"Johnson County, Wyoming"	"8,569"	2.06	0.1467	0.799494
"Johnson County, Tennessee"	"18,244"	61.12	0.150702	0.823673
"Johnson County, Kansas"	"544,179"	"1,149.57"	0.451555	0.478662
"Johnson County, Illinois"	"12,582"	36.58	0.188632	0.771813
"Johnson County, Missouri"	"52,595"	63.42	0.280931	0.649784
"Johnson County, Texas"	"150,934"	208.27	0.191654	0.774751
"Johnson County, Arkansas"	"25,540"	38.71	0.26909	0.674892
"Johnson County, Nebraska"	"5,217"	13.87	0.273038	0.65724
"Johnson County, Kentucky"	"23,356"	89.16	0.130753	0.841318
"Johnson County, Iowa"	"130,882"	213.15	0.660285	0.277549
"Johnson County, Indiana"	"139,654"	435.84	0.261487	0.686346
"Johnson County, Georgia"	"9,980"	32.94	0.308528	0.684139
"Johnston County, Oklahoma"	"10,957"	17.04	0.195451	0.770057
"Johnston County, North Carolina"	"168,878"	213.42	0.332963	0.639622
"Jones County, Georgia"	"28,669"	72.78	0.316193	0.663047
"Jones County, Mississippi"	"67,761"	97.53	0.274265	0.710655
"Jones County, Iowa"	"20,638"	35.85	0.377485	0.571172
"Jones County, Texas"	"20,202"	21.76	0.15762	0.811699
"Jones County, South Dakota"	"1,006"	1.04	0.123656	0.806452
"Jones County, North Carolina"	"10,153"	21.57	0.405041	0.583648
"Josephine County, Oregon"	"82,713"	50.44	0.310304	0.6238
"Juab County, Utah"	"10,246"	3.02	0.106968	0.676889
"Judith Basin County, Montana"	"2,072"	1.11	0.195122	0.729184
"Juneau County, Wisconsin"	"26,664"	34.77	0.349352	0.612474
"Juniata County, Pennsylvania"	"24,636"	62.95	0.174005	0.791579
"Kalamazoo County, Michigan"	"250,331"	445.7	0.533017	0.405117
"Kalkaska County, Michigan"	"17,153"	30.64	0.255493	0.696525
"Kanabec County, Minnesota"	"16,239"	31.13	0.2864	0.643692
"Kanawha County, West Virginia"	"193,063"	214.14	0.373153	0.579551
"Kandiyohi County, Minnesota"	"42,239"	53.01	0.335643	0.590586
"Kane County, Illinois"	"515,269"	990.79	0.513638	0.424222
"Kane County, Utah"	"7,125"	1.79	0.212234	0.645606
"Kankakee County, Illinois"	"113,449"	167.69	0.406135	0.538728
"Karnes County, Texas"	"14,824"	19.83	0.273357	0.707049
"Kauai County, Hawaii"	"67,091"	108.22	0.624872	0.287602
"Kaufman County, Texas"	"103,350"	132.38	0.250494	0.720784
"Kay County, Oklahoma"	"46,562"	50.63	0.222328	0.724501
"Kearney County, Nebraska"	"6,489"	12.57	0.169648	0.77699
"Kearny County, Kansas"	"3,977"	4.57	0.169057	0.790943
"Keith County, Nebraska"	"8,368"	7.88	0.141952	0.811914
"Kemper County, Mississippi"	"10,456"	13.65	0.609399	0.383272
"Kendall County, Texas"	"33,410"	50.43	0.182233	0.785664
"Kendall County, Illinois"	"114,736"	358.17	0.460337	0.475293
"Kenedy County, Texas"	416	0.29	0.532258	0.451613
"Kennebec County, Maine"	"122,151"	140.8	0.443886	0.481113
"Kenosha County, Wisconsin"	"166,426"	611.88	0.471744	0.475107
"Kent County, Michigan"	"602,622"	711.52	0.452434	0.4831
"Kent County, Delaware"	"162,310"	276.9	0.4491	0.498148
"Kent County, Maryland"	"20,197"	72.91	0.455815	0.501636
"Kent County, Texas"	808	0.9	0.136259	0.831409
"Kent County, Rhode Island"	"166,158"	985.94	0.471597	0.478611
"Kenton County, Kentucky"	"159,720"	996.69	0.336736	0.597427
"Keokuk County, Iowa"	"10,511"	18.15	0.260395	0.696789
"Kern County, California"	"839,631"	103.25	0.397203	0.547314
"Kerr County, Texas"	"49,625"	44.98	0.202036	0.764747
"Kershaw County, South Carolina"	"61,697"	84.92	0.356468	0.604814
"Kewaunee County, Wisconsin"	"20,574"	60.07	0.337274	0.6159
"Keweenaw County, Michigan"	"2,156"	3.99	0.368789	0.569629
"Keya Paha County, Nebraska"	824	1.07	0.075875	0.891051
"Kidder County, North Dakota"	"2,435"	1.8	0.131811	0.814433
"Kimball County, Nebraska"	"3,821"	4.01	0.138753	0.805012
"Kimble County, Texas"	"4,607"	3.68	0.105913	0.872494
"King and Queen County, Virginia"	"6,945"	22.04	0.401383	0.569571
"King County, Washington"	"1,931,249"	912.88	0.721489	0.217145
"King County, Texas"	286	0.31	0.031447	0.937107
"King George County, Virginia"	"23,584"	131.29	0.33442	0.613186
"King William County, Virginia"	"15,935"	58.17	0.302817	0.65614
"Kingfisher County, Oklahoma"	"15,034"	16.74	0.127878	0.841254
"Kingman County, Kansas"	"7,858"	9.1	0.181042	0.764096
"Kings County, California"	"152,982"	110.1	0.400062	0.540961
"Kings County, New York"	"2,504,700"	"35,369.24"	0.797387	0.179089
"Kingsbury County, South Dakota"	"5,148"	6.19	0.275578	0.658565
"Kinney County, Texas"	"3,598"	2.65	0.320927	0.657303
"Kiowa County, Oklahoma"	"9,446"	9.3	0.219547	0.743193
"Kiowa County, Kansas"	"2,553"	3.53	0.108504	0.835777
"Kiowa County, Colorado"	"1,398"	0.79	0.106682	0.851114
"Kit Carson County, Colorado"	"8,270"	3.83	0.145585	0.800996
"Kitsap County, Washington"	"251,133"	635.87	0.510525	0.3942
"Kittitas County, Washington"	"40,915"	17.81	0.392168	0.53698
"Kittson County, Minnesota"	"4,552"	4.14	0.348286	0.570884
"Klamath County, Oregon"	"66,380"	11.17	0.242134	0.689808
"Kleberg County, Texas"	"32,061"	36.38	0.496995	0.460192
"Klickitat County, Washington"	"20,318"	10.86	0.383507	0.546709
"Knott County, Kentucky"	"16,346"	46.5	0.216296	0.756949
"Knox County, Missouri"	"4,131"	8.2	0.202999	0.756829
"Knox County, Maine"	"39,736"	108.83	0.540376	0.397376
"Knox County, Indiana"	"38,440"	74.49	0.243622	0.71543
"Knox County, Kentucky"	"31,883"	82.53	0.146738	0.823681
"Knox County, Ohio"	"60,921"	115.93	0.286625	0.668503
"Knox County, Nebraska"	"8,701"	7.85	0.176065	0.783305
